FrameCnt,focal_length,datetime,OSD.latitude,OSD.longitude,OSD.xSpeed [MPH],OSD.ySpeed [MPH],OSD.zSpeed [MPH],OSD.directionOfTravel,OSD.pitch,OSD.roll,OSD.yaw,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,HOME.longitude,HOME.latitude,adjusted height,Drone type
1122,250.0,2023-10-15 17:17:10,33.262913520392665,126.17914855654934,1.789552,9.618842,6.114302666666666,303.46666666666664,-4.866666666666667,24.6,-15.266666666666666,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,136.1064,Mavic 2
1123,250.0,2023-10-15 17:17:10,33.2629138258168,126.179150203444,1.789552,9.842536,6.263432,304.2,-4.7,24.5,-15.2,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,136.0048,Mavic 2
1124,250.0,2023-10-15 17:17:10,33.26291410890967,126.17915189438133,1.8641166666666666,10.140794666666666,6.263432,303.3,-4.7,24.366666666666667,-15.266666666666666,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,135.9032,Mavic 2
1125,250.0,2023-10-15 17:17:10,33.262914392002536,126.17915358531866,1.9386813333333335,10.439053333333334,6.263432,302.4,-4.7,24.233333333333334,-15.333333333333334,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,135.8016,Mavic 2
1126,250.0,2023-10-15 17:17:10,33.2629146750954,126.179155276256,2.013246,10.737312,6.263432,301.5,-4.7,24.1,-15.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,135.7,Mavic 2
1127,250.0,2023-10-15 17:17:10,33.2629148674185,126.179156796489,2.013246,10.886441333333332,6.337996666666666,299.26666666666665,-4.833333333333333,24.033333333333335,-15.466666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,135.5984,Mavic 2
1128,250.0,2023-10-15 17:17:10,33.2629150597416,126.179158316722,2.013246,11.035570666666667,6.412561333333334,297.03333333333336,-4.966666666666667,23.966666666666665,-15.533333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,135.4968,Mavic 2
1129,250.0,2023-10-15 17:17:10,33.2629152520647,126.179159836955,2.013246,11.1847,6.487126,294.8,-5.1,23.9,-15.6,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,135.3952,Mavic 2
1130,250.0,2023-10-15 17:17:10,33.26291555724873,126.17916172908733,2.013246,11.482958666666667,6.561690666666666,296.73333333333335,-5.366666666666666,23.833333333333332,-15.633333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,135.2936,Mavic 2
1131,250.0,2023-10-15 17:17:10,33.26291586243277,126.17916362121967,2.013246,11.781217333333332,6.636255333333334,298.6666666666667,-5.633333333333334,23.766666666666666,-15.666666666666666,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,135.192,Mavic 2
1132,250.0,2023-10-15 17:17:10,33.2629161676168,126.179165513352,2.013246,12.079476,6.71082,300.6,-5.9,23.7,-15.7,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,135.0904,Mavic 2
1133,250.0,2023-10-15 17:17:10,33.26291655748273,126.17916761651834,2.1623753333333333,12.30317,6.71082,301.8,-6.466666666666667,23.566666666666666,-15.866666666666665,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,134.9888,Mavic 2
1134,250.0,2023-10-15 17:17:10,33.26291694734867,126.17916971968467,2.311504666666667,12.526864,6.71082,303.0,-7.033333333333333,23.433333333333334,-16.03333333333333,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,134.8872,Mavic 2
1135,250.0,2023-10-15 17:17:10,33.2629173372146,126.179171822851,2.460634,12.750558,6.71082,304.2,-7.6,23.3,-16.2,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,134.7856,Mavic 2
1136,250.0,2023-10-15 17:17:10,33.26291788428455,126.1791750065345,2.572481,13.086099,6.71082,303.2,-9.399999999999999,22.6,-16.549999999999997,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,134.64844,Mavic 2
1137,250.0,2023-10-15 17:17:10,33.2629184313545,126.179178190218,2.684328,13.42164,6.71082,302.2,-11.2,21.9,-16.9,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,134.51128,Mavic 2
1138,250.0,2023-10-15 17:17:10,33.26291884398,126.17918050250434,2.833457333333333,13.570769333333333,6.71082,302.5,-12.7,20.166666666666664,-16.966666666666665,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,134.40968,Mavic 2
1139,250.0,2023-10-15 17:17:10,33.2629192566055,126.17918281479066,2.9825866666666667,13.719898666666667,6.71082,302.8,-14.2,18.433333333333334,-17.033333333333335,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,134.30808,Mavic 2
1140,250.0,2023-10-15 17:17:10,33.262919669231,126.179185127077,3.131716,13.869028,6.71082,303.1,-15.7,16.7,-17.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,134.20648,Mavic 2
1141,250.0,2023-10-15 17:17:10,33.262920144093066,126.17918742614167,3.280845333333333,14.018157333333333,6.487126,304.43333333333334,-16.099999999999998,13.533333333333333,-16.700000000000003,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,134.0744,Mavic 2
1142,250.0,2023-10-15 17:17:10,33.262920618955135,126.17918972520634,3.429974666666667,14.167286666666667,6.263432,305.7666666666667,-16.5,10.366666666666667,-16.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.94232,Mavic 2
1143,250.0,2023-10-15 17:17:10,33.2629210938172,126.179192024271,3.579104,14.316416,6.039738,307.1,-16.9,7.2,-15.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.81024,Mavic 2
1144,250.0,2023-10-15 17:17:10,33.26292168771957,126.179194442618,3.802798,14.241851333333333,5.666914666666667,308.73333333333335,-16.73333333333333,4.7666666666666675,-15.566666666666666,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.73912,Mavic 2
1145,250.0,2023-10-15 17:17:10,33.26292228162193,126.179196860965,4.026492,14.167286666666667,5.294091333333333,310.3666666666667,-16.566666666666666,2.333333333333334,-15.233333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.668,Mavic 2
1146,250.0,2023-10-15 17:17:11,33.2629228755243,126.179199279312,4.250186,14.092722,4.921268,312.0,-16.4,-0.1,-14.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.59688,Mavic 2
1147,250.0,2023-10-15 17:17:11,33.26292349104437,126.17920154843033,4.324750666666667,13.943592666666667,4.548444666666667,312.93333333333334,-16.266666666666666,-1.4333333333333333,-14.700000000000001,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.52576,Mavic 2
1148,250.0,2023-10-15 17:17:11,33.262924106564434,126.17920381754867,4.399315333333334,13.794463333333333,4.175621333333334,313.8666666666667,-16.133333333333333,-2.7666666666666666,-14.5,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.45464,Mavic 2
1149,250.0,2023-10-15 17:17:11,33.2629247220845,126.179206086667,4.47388,13.645334,3.802798,314.8,-16.0,-4.1,-14.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.38352,Mavic 2
1150,250.0,2023-10-15 17:17:11,33.262925413610766,126.17920815508066,4.623009333333334,13.42164,3.429974666666667,316.76666666666665,-16.2,-4.666666666666666,-14.200000000000001,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.32256,Mavic 2
1151,250.0,2023-10-15 17:17:11,33.26292610513703,126.17921022349434,4.772138666666667,13.197946,3.057151333333333,318.73333333333335,-16.400000000000002,-5.233333333333333,-14.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.2616,Mavic 2
1152,250.0,2023-10-15 17:17:11,33.2629267966633,126.179212291908,4.921268,12.974252,2.684328,320.7,-16.6,-5.8,-14.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.20064,Mavic 2
1153,250.0,2023-10-15 17:17:11,33.26292751150373,126.179214352673,5.070397333333333,12.750558,2.3115046666666665,321.06666666666666,-16.96666666666667,-5.833333333333333,-13.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.17016,Mavic 2
1154,250.0,2023-10-15 17:17:11,33.262928226344165,126.179216413438,5.219526666666667,12.526864,1.9386813333333333,321.43333333333334,-17.333333333333332,-5.866666666666667,-13.799999999999999,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.13968,Mavic 2
1155,250.0,2023-10-15 17:17:11,33.2629289411846,126.179218474203,5.368656,12.30317,1.565858,321.8,-17.7,-5.9,-13.7,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.10920000000002,Mavic 2
1156,250.0,2023-10-15 17:17:11,33.2629296430484,126.17922055381833,5.443220666666666,12.154040666666667,1.342164,321.53333333333336,-18.333333333333332,-5.933333333333334,-13.633333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.06856,Mavic 2
1157,250.0,2023-10-15 17:17:11,33.2629303449122,126.17922263343367,5.517785333333333,12.004911333333332,1.11847,321.26666666666665,-18.96666666666667,-5.966666666666667,-13.566666666666666,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,133.02792,Mavic 2
1158,250.0,2023-10-15 17:17:11,33.262931046776,126.179224713049,5.59235,11.855782,0.894776,321.0,-19.6,-6.0,-13.5,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.98728,Mavic 2
1159,250.0,2023-10-15 17:17:11,33.262931852157436,126.17922657944634,5.741479333333333,11.632088,0.7456466666666667,323.23333333333335,-20.3,-6.1,-13.366666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.95680000000002,Mavic 2
1160,250.0,2023-10-15 17:17:11,33.26293265753887,126.17922844584366,5.890608666666666,11.408394,0.5965173333333333,325.46666666666664,-21.0,-6.2,-13.233333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.92632,Mavic 2
1161,250.0,2023-10-15 17:17:11,33.2629334629203,126.179230312241,6.039738,11.1847,0.447388,327.7,-21.7,-6.3,-13.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1162,250.0,2023-10-15 17:17:11,33.262934293493736,126.17923234283967,6.114302666666666,11.110135333333332,0.37282333333333334,327.23333333333335,-22.3,-6.433333333333334,-13.033333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1163,250.0,2023-10-15 17:17:11,33.26293512406716,126.17923437343833,6.1888673333333335,11.035570666666667,0.29825866666666667,326.76666666666665,-22.9,-6.566666666666666,-12.966666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1164,250.0,2023-10-15 17:17:11,33.2629359546406,126.179236404037,6.263432,10.961006,0.223694,326.3,-23.5,-6.7,-12.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1165,250.0,2023-10-15 17:17:11,33.2629368569266,126.17923811967466,6.412561333333334,10.737312,0.223694,328.3666666666667,-23.7,-6.9,-12.866666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1166,250.0,2023-10-15 17:17:11,33.2629377592126,126.17923983531233,6.561690666666666,10.513618,0.223694,330.43333333333334,-23.900000000000002,-7.1,-12.833333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1167,250.0,2023-10-15 17:17:11,33.2629386614986,126.17924155095,6.71082,10.289924,0.223694,332.5,-24.1,-7.3,-12.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1168,250.0,2023-10-15 17:17:11,33.2629397044416,126.179243347129,6.859949333333334,10.215359333333332,0.223694,333.26666666666665,-24.1,-7.333333333333333,-12.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1169,250.0,2023-10-15 17:17:11,33.262940747384604,126.179245143308,7.0090786666666665,10.140794666666666,0.223694,334.03333333333336,-24.1,-7.366666666666667,-12.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1170,250.0,2023-10-15 17:17:11,33.2629417903276,126.179246939487,7.158208,10.06623,0.223694,334.8,-24.1,-7.4,-12.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1171,250.0,2023-10-15 17:17:11,33.2629428031098,126.17924849255934,7.307337333333334,9.842535999999999,0.14912933333333334,335.6333333333333,-24.033333333333335,-7.366666666666667,-12.866666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1172,250.0,2023-10-15 17:17:11,33.262943815892,126.17925004563166,7.456466666666667,9.618842,0.07456466666666667,336.4666666666667,-23.966666666666665,-7.333333333333333,-12.933333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1173,250.0,2023-10-15 17:17:11,33.2629448286742,126.179251598704,7.605596,9.395148,0.0,337.3,-23.9,-7.3,-13.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1174,250.0,2023-10-15 17:17:11,33.262945818680436,126.17925318194067,7.680160666666667,9.246018666666668,0.0,337.0,-23.9,-7.133333333333333,-13.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1175,250.0,2023-10-15 17:17:11,33.262946808686664,126.17925476517733,7.754725333333334,9.096889333333333,0.0,336.7,-23.9,-6.966666666666667,-13.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1176,250.0,2023-10-15 17:17:12,33.2629477986929,126.179256348414,7.82929,8.94776,0.0,336.4,-23.9,-6.8,-13.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1177,250.0,2023-10-15 17:17:12,33.26294889339827,126.179257745425,7.978419333333334,8.798630666666668,0.0,337.8666666666667,-23.933333333333334,-6.733333333333333,-13.033333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1178,250.0,2023-10-15 17:17:12,33.262949988103635,126.179259142436,8.127548666666668,8.649501333333333,0.0,339.3333333333333,-23.966666666666665,-6.666666666666666,-13.066666666666666,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1179,250.0,2023-10-15 17:17:12,33.262951082809,126.179260539447,8.276678,8.500372,0.0,340.8,-24.0,-6.6,-13.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1180,250.0,2023-10-15 17:17:12,33.262952208674506,126.179261972576,8.351242666666668,8.351242666666668,0.0,340.8,-23.966666666666665,-6.566666666666666,-13.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1181,250.0,2023-10-15 17:17:12,33.26295333454,126.179263405705,8.425807333333333,8.202113333333333,0.0,340.8,-23.933333333333334,-6.533333333333333,-13.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1182,250.0,2023-10-15 17:17:12,33.2629544604055,126.179264838834,8.500372,8.052984,0.0,340.8,-23.9,-6.5,-13.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1183,250.0,2023-10-15 17:17:12,33.26295621991805,126.1792667280465,8.612219,7.82929,0.0,342.20000000000005,-23.9,-6.8,-13.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1184,250.0,2023-10-15 17:17:12,33.2629579794306,126.179268617259,8.724066,7.605596,0.0,343.6,-23.9,-7.1,-12.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1185,250.0,2023-10-15 17:17:12,33.26295914323064,126.179269862579,8.798630666666668,7.531031333333334,0.07456466666666667,343.6333333333333,-23.9,-7.6,-12.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1186,250.0,2023-10-15 17:17:12,33.26296030703067,126.179271107899,8.873195333333333,7.456466666666667,0.14912933333333334,343.6666666666667,-23.9,-8.1,-12.7,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1187,250.0,2023-10-15 17:17:12,33.2629614708307,126.179272353219,8.94776,7.381902,0.223694,343.7,-23.9,-8.6,-12.6,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1188,250.0,2023-10-15 17:17:12,33.262962687650635,126.17927348750601,8.94776,7.2327726666666665,0.447388,344.3666666666667,-22.666666666666664,-10.1,-12.5,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.92632,Mavic 2
1189,250.0,2023-10-15 17:17:12,33.26296390447057,126.179274621793,8.94776,7.083643333333334,0.671082,345.0333333333333,-21.433333333333334,-11.6,-12.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.95680000000002,Mavic 2
1190,250.0,2023-10-15 17:17:12,33.2629651212905,126.17927575608,8.94776,6.934514,0.894776,345.7,-20.2,-13.1,-12.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.98728,Mavic 2
1191,250.0,2023-10-15 17:17:12,33.26296631099223,126.17927686348168,8.873195333333333,6.71082,0.9693406666666667,345.7,-13.933333333333334,-15.766666666666667,-13.433333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.95680000000002,Mavic 2
1192,250.0,2023-10-15 17:17:12,33.26296750069397,126.17927797088333,8.798630666666668,6.487126,1.0439053333333335,345.7,-7.666666666666666,-18.433333333333334,-14.566666666666666,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.92632,Mavic 2
1193,250.0,2023-10-15 17:17:12,33.2629686903957,126.179279078285,8.724066,6.263432,1.11847,345.7,-1.4,-21.1,-15.7,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1194,250.0,2023-10-15 17:17:12,33.2629698322644,126.17928003405034,8.500372,6.039738,1.1930346666666667,346.1666666666667,0.43333333333333335,-21.433333333333334,-15.933333333333332,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1195,250.0,2023-10-15 17:17:12,33.2629709741331,126.17928098981567,8.276678,5.816044,1.2675993333333333,346.6333333333333,2.2666666666666666,-21.76666666666667,-16.166666666666664,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1196,250.0,2023-10-15 17:17:12,33.2629721160018,126.179281945581,8.052984,5.59235,1.342164,347.1,4.1,-22.1,-16.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.89584,Mavic 2
1197,250.0,2023-10-15 17:17:12,33.2629730647774,126.179282817415,7.82929,5.443220666666666,1.6404226666666666,346.7,4.666666666666666,-22.066666666666666,-16.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.86536,Mavic 2
1198,250.0,2023-10-15 17:17:12,33.262974013553,126.17928368924899,7.605596,5.294091333333333,1.9386813333333333,346.3,5.233333333333333,-22.033333333333335,-16.2,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.83488,Mavic 2
1199,250.0,2023-10-15 17:17:12,33.2629749623286,126.179284561083,7.381902,5.144962,2.23694,345.9,5.8,-22.0,-16.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.80440000000002,Mavic 2
1200,250.0,2023-10-15 17:17:12,33.26297592508617,126.17928537155366,7.158208,4.995832666666667,2.6097633333333334,346.26666666666665,6.3999999999999995,-22.0,-16.133333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.76376,Mavic 2
1201,250.0,2023-10-15 17:17:12,33.262976887843735,126.17928618202433,6.934514,4.846703333333333,2.9825866666666667,346.6333333333333,7.0,-22.0,-16.166666666666668,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.72312,Mavic 2
1202,250.0,2023-10-15 17:17:12,33.2629778506013,126.179286992495,6.71082,4.697574,3.35541,347.0,7.6,-22.0,-16.2,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.68248,Mavic 2
1203,250.0,2023-10-15 17:17:12,33.262978714683136,126.179287773238,6.487126,4.623009333333334,3.653668666666667,346.7,7.8999999999999995,-22.066666666666666,-16.2,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.62152,Mavic 2
1204,250.0,2023-10-15 17:17:12,33.26297957876497,126.179288553981,6.263432,4.548444666666667,3.9519273333333333,346.40000000000003,8.2,-22.133333333333333,-16.2,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.56056,Mavic 2
1205,250.0,2023-10-15 17:17:12,33.2629804428468,126.179289334724,6.039738,4.47388,4.250186,346.1,8.5,-22.2,-16.2,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.49960000000002,Mavic 2
1206,250.0,2023-10-15 17:17:13,33.262981231037834,126.17929003902233,5.816044,4.324750666666667,4.548444666666667,346.1666666666667,8.733333333333333,-22.333333333333332,-16.233333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.398,Mavic 2
1207,250.0,2023-10-15 17:17:13,33.26298201922887,126.17929074332066,5.59235,4.175621333333334,4.846703333333333,346.23333333333335,8.966666666666667,-22.46666666666667,-16.266666666666666,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.2964,Mavic 2
1208,250.0,2023-10-15 17:17:13,33.2629828074199,126.179291447619,5.368656,4.026492,5.144962,346.3,9.2,-22.6,-16.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.19480000000001,Mavic 2
1209,250.0,2023-10-15 17:17:13,33.262983535795236,126.179292005636,5.144962,3.877362666666667,5.294091333333333,346.90000000000003,9.233333333333333,-22.733333333333334,-16.333333333333332,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.13384,Mavic 2
1210,250.0,2023-10-15 17:17:13,33.26298426417057,126.179292563653,4.921268,3.7282333333333333,5.443220666666666,347.5,9.266666666666667,-22.866666666666667,-16.366666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.07288,Mavic 2
1211,250.0,2023-10-15 17:17:13,33.2629849925459,126.17929312167,4.697574,3.579104,5.59235,348.1,9.3,-23.0,-16.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,132.01192,Mavic 2
1212,250.0,2023-10-15 17:17:13,33.262985579355735,126.17929365897834,4.47388,3.35541,5.741479333333333,347.3666666666667,9.1,-23.1,-16.366666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,131.91032,Mavic 2
1213,250.0,2023-10-15 17:17:13,33.26298616616557,126.17929419628666,4.250186,3.131716,5.890608666666666,346.6333333333333,8.9,-23.2,-16.333333333333332,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,131.80872,Mavic 2
1214,250.0,2023-10-15 17:17:13,33.2629867529754,126.179294733595,4.026492,2.908022,6.039738,345.9,8.7,-23.3,-16.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,131.70712,Mavic 2
1215,250.0,2023-10-15 17:17:13,33.262987269786834,126.17929510620766,3.7282333333333333,2.684328,6.039738,346.8666666666667,8.366666666666667,-23.433333333333334,-16.233333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,131.60552,Mavic 2
1216,250.0,2023-10-15 17:17:13,33.262987786598266,126.17929547882034,3.429974666666667,2.460634,6.039738,347.8333333333333,8.033333333333333,-23.566666666666666,-16.166666666666668,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,131.50392,Mavic 2
1217,250.0,2023-10-15 17:17:13,33.2629883034097,126.179295851433,3.131716,2.23694,6.039738,348.8,7.7,-23.7,-16.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,131.40232,Mavic 2
1218,250.0,2023-10-15 17:17:13,33.262988688986496,126.179296174539,2.908022,2.013246,6.114302666666666,348.23333333333335,7.066666666666666,-22.933333333333334,-15.933333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,131.3312,Mavic 2
1219,250.0,2023-10-15 17:17:13,33.2629890745633,126.179296497645,2.6843280000000003,1.789552,6.1888673333333335,347.6666666666667,6.433333333333334,-22.166666666666664,-15.766666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,131.26008000000002,Mavic 2
1220,250.0,2023-10-15 17:17:13,33.2629894601401,126.179296820751,2.460634,1.565858,6.263432,347.1,5.8,-21.4,-15.6,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,131.18896,Mavic 2
1221,250.0,2023-10-15 17:17:13,33.2629898992489,126.179297041346,2.23694,1.342164,6.263432,348.7666666666667,5.0,-19.933333333333334,-15.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,131.08736000000002,Mavic 2
1222,250.0,2023-10-15 17:17:13,33.262990338357696,126.179297261941,2.013246,1.11847,6.263432,350.43333333333334,4.2,-18.466666666666665,-15.2,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,130.98576,Mavic 2
1223,250.0,2023-10-15 17:17:13,33.2629907774665,126.179297482536,1.789552,0.894776,6.263432,352.1,3.4,-17.0,-15.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,130.88416,Mavic 2
1224,250.0,2023-10-15 17:17:13,33.26299101801027,126.17929762187667,1.6404226666666666,0.7456466666666667,6.1888673333333335,351.73333333333335,2.6666666666666665,-15.533333333333333,-14.866666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,130.79272,Mavic 2
1225,250.0,2023-10-15 17:17:13,33.26299125855403,126.17929776121733,1.4912933333333334,0.5965173333333333,6.114302666666666,351.3666666666667,1.9333333333333331,-14.066666666666666,-14.733333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,130.70128000000003,Mavic 2
1226,250.0,2023-10-15 17:17:13,33.2629914990978,126.179297900558,1.342164,0.447388,6.039738,351.0,1.2,-12.6,-14.6,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,130.60984000000002,Mavic 2
1227,250.0,2023-10-15 17:17:13,33.2629916272711,126.17929788771667,1.1930346666666667,0.29825866666666667,6.039738,234.5,0.5666666666666667,-11.466666666666667,-14.533333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,130.50824000000003,Mavic 2
1228,250.0,2023-10-15 17:17:13,33.2629917554444,126.17929787487533,1.0439053333333332,0.14912933333333334,6.039738,118.0,-0.06666666666666665,-10.333333333333332,-14.466666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,130.40664,Mavic 2
1229,250.0,2023-10-15 17:17:13,33.2629918836177,126.179297862034,0.894776,0.0,6.039738,1.5,-0.7,-9.2,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,130.30504000000002,Mavic 2
1230,250.0,2023-10-15 17:17:13,33.262992094759454,126.17929791022951,0.782929,0.0,6.039738,178.95,-1.5499999999999998,-7.949999999999999,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,130.19836,Mavic 2
1231,250.0,2023-10-15 17:17:13,33.2629923059012,126.179297958425,0.671082,0.0,6.039738,356.4,-2.4,-6.7,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,130.09168000000003,Mavic 2
1232,250.0,2023-10-15 17:17:13,33.2629924000695,126.17929798301466,0.5965173333333333,0.0,6.039738,356.2333333333333,-2.7333333333333334,-6.166666666666667,-14.433333333333334,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,129.99008000000003,Mavic 2
1233,250.0,2023-10-15 17:17:13,33.2629924942378,126.17929800760433,0.5219526666666666,0.0,6.039738,356.06666666666666,-3.0666666666666664,-5.633333333333333,-14.466666666666667,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,129.88848000000002,Mavic 2
1234,250.0,2023-10-15 17:17:13,33.2629925884061,126.179298032194,0.447388,0.0,6.039738,355.9,-3.4,-5.1,-14.5,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,129.78688000000002,Mavic 2
