34.20000,127.45000, 1.530, 1.510, 0.020
34.20000,127.50000, 1.460, 1.410, 0.050
34.15000,125.50000, 1.560, 1.500, 0.060
34.15000,125.55000, 1.580, 1.510, 0.070
34.15000,125.60000, 1.610, 1.540, 0.070
34.15000,125.65000, 1.650, 1.570, 0.070
34.15000,125.70000, 1.690, 1.610, 0.080
34.15000,125.75000, 1.730, 1.650, 0.080
34.15000,125.80000, 1.770, 1.690, 0.080
34.15000,125.85000, 1.800, 1.720, 0.070
34.15000,125.90000, 1.810, 1.740, 0.070
34.15000,125.95000, 1.800, 1.740, 0.060
34.15000,126.00000, 1.770, 1.710, 0.060
34.15000,126.05000, 1.750, 1.700, 0.060
34.15000,126.10000, 1.760, 1.710, 0.060
34.15000,126.15000, 1.780, 1.710, 0.070
34.15000,126.20000, 1.820, 1.720, 0.080
34.15000,126.25000, 1.860, 1.750, 0.100
34.15000,126.30000, 1.910, 1.780, 0.110
34.15000,126.35000, 1.940, 1.780, 0.130
34.15000,126.40000, 1.940, 1.790, 0.140
34.15000,126.45000, 1.930, 1.790, 0.130
34.15000,126.50000, 1.910, 1.780, 0.120
34.15000,126.55000, 1.860, 1.760, 0.100
34.15000,126.60000, 1.800, 1.740, 0.070
34.15000,126.65000, 1.750, 1.710, 0.040
34.15000,126.70000, 1.700, 1.700, 0.020
34.15000,126.75000, 1.670, 1.690,-0.010
34.15000,126.80000, 1.640, 1.690,-0.040
34.15000,126.85000, 1.630, 1.680,-0.050
34.15000,126.90000, 1.620, 1.670,-0.050
34.15000,126.95000, 1.620, 1.660,-0.040
34.15000,127.00000, 1.620, 1.660,-0.030
34.15000,127.05000, 1.620, 1.660,-0.040
34.15000,127.10000, 1.630, 1.680,-0.050
34.15000,127.15000, 1.650, 1.710,-0.060
34.15000,127.20000, 1.670, 1.740,-0.070
34.15000,127.25000, 1.680, 1.760,-0.070
34.15000,127.30000, 1.680, 1.740,-0.050
34.15000,127.35000, 1.650, 1.680,-0.030
34.15000,127.40000, 1.580, 1.590,-0.010
34.15000,127.45000, 1.500, 1.480, 0.020
34.15000,127.50000, 1.410, 1.360, 0.050
34.10000,125.50000, 1.470, 1.400, 0.070
34.10000,125.55000, 1.490, 1.410, 0.070
34.10000,125.60000, 1.510, 1.440, 0.080
34.10000,125.65000, 1.540, 1.460, 0.080
34.10000,125.70000, 1.580, 1.490, 0.080
34.10000,125.75000, 1.610, 1.530, 0.080
34.10000,125.80000, 1.640, 1.560, 0.080
34.10000,125.85000, 1.670, 1.590, 0.080
34.10000,125.90000, 1.690, 1.610, 0.080
34.10000,125.95000, 1.700, 1.620, 0.080
34.10000,126.00000, 1.690, 1.620, 0.070
34.10000,126.05000, 1.710, 1.630, 0.080
34.10000,126.10000, 1.730, 1.650, 0.080
34.10000,126.15000, 1.770, 1.690, 0.080
34.10000,126.20000, 1.820, 1.720, 0.090
34.10000,126.25000, 1.860, 1.750, 0.100
34.10000,126.30000, 1.890, 1.770, 0.110
34.10000,126.35000, 1.910, 1.770, 0.130
34.10000,126.40000, 1.910, 1.760, 0.130
34.10000,126.45000, 1.880, 1.750, 0.130
34.10000,126.50000, 1.840, 1.720, 0.120
34.10000,126.55000, 1.780, 1.680, 0.100
34.10000,126.60000, 1.720, 1.640, 0.080
34.10000,126.65000, 1.650, 1.610, 0.050
34.10000,126.70000, 1.600, 1.580, 0.020
34.10000,126.75000, 1.550, 1.570,-0.000
34.10000,126.80000, 1.530, 1.560,-0.020
34.10000,126.85000, 1.510, 1.550,-0.040
34.10000,126.90000, 1.500, 1.540,-0.040
34.10000,126.95000, 1.500, 1.540,-0.040
34.10000,127.00000, 1.510, 1.550,-0.030
34.10000,127.05000, 1.540, 1.570,-0.030
34.10000,127.10000, 1.570, 1.610,-0.040
34.10000,127.15000, 1.620, 1.660,-0.040
34.10000,127.20000, 1.670, 1.720,-0.050
34.10000,127.25000, 1.710, 1.760,-0.050
34.10000,127.30000, 1.720, 1.760,-0.040
34.10000,127.35000, 1.670, 1.700,-0.020
34.10000,127.40000, 1.580, 1.580, 0.000
34.10000,127.45000, 1.470, 1.440, 0.030
34.10000,127.50000, 1.350, 1.300, 0.050
34.05000,125.50000, 1.370, 1.300, 0.070
34.05000,125.55000, 1.390, 1.310, 0.080
34.05000,125.60000, 1.410, 1.320, 0.080
34.05000,125.65000, 1.430, 1.350, 0.080
34.05000,125.70000, 1.460, 1.370, 0.080
34.05000,125.75000, 1.490, 1.400, 0.090
34.05000,125.80000, 1.510, 1.430, 0.080
34.05000,125.85000, 1.540, 1.450, 0.080
34.05000,125.90000, 1.560, 1.480, 0.080
34.05000,125.95000, 1.590, 1.500, 0.080
34.05000,126.00000, 1.600, 1.520, 0.080
34.05000,126.05000, 1.640, 1.550, 0.090
34.05000,126.10000, 1.680, 1.590, 0.090
34.05000,126.15000, 1.740, 1.640, 0.100
34.05000,126.20000, 1.800, 1.690, 0.110
34.05000,126.25000, 1.860, 1.740, 0.110
34.05000,126.30000, 1.890, 1.760, 0.120
34.05000,126.35000, 1.890, 1.760, 0.130
34.05000,126.40000, 1.860, 1.730, 0.130
34.05000,126.45000, 1.810, 1.680, 0.130
34.05000,126.50000, 1.750, 1.630, 0.120
34.05000,126.55000, 1.680, 1.580, 0.100
34.05000,126.60000, 1.610, 1.530, 0.080
34.05000,126.65000, 1.540, 1.490, 0.060
34.05000,126.70000, 1.490, 1.460, 0.040
34.05000,126.75000, 1.440, 1.430, 0.010
34.05000,126.80000, 1.410, 1.420, 0.000
34.05000,126.85000, 1.390, 1.410,-0.010
34.05000,126.90000, 1.380, 1.400,-0.010
34.05000,126.95000, 1.390, 1.410,-0.010
34.05000,127.00000, 1.410, 1.430,-0.010
34.05000,127.05000, 1.440, 1.460,-0.010
34.05000,127.10000, 1.490, 1.510,-0.020
34.05000,127.15000, 1.560, 1.580,-0.020
34.05000,127.20000, 1.630, 1.660,-0.020
34.05000,127.25000, 1.700, 1.720,-0.020
34.05000,127.30000, 1.730, 1.740,-0.010
34.05000,127.35000, 1.670, 1.670, 0.000
34.05000,127.40000, 1.550, 1.530, 0.020
34.05000,127.45000, 1.410, 1.370, 0.040
34.05000,127.50000, 1.270, 1.210, 0.060
34.00000,125.50000, 1.260, 1.180, 0.080
34.00000,125.55000, 1.280, 1.190, 0.080
34.00000,125.60000, 1.290, 1.210, 0.090
34.00000,125.65000, 1.310, 1.220, 0.090
34.00000,125.70000, 1.330, 1.240, 0.090
34.00000,125.75000, 1.360, 1.270, 0.090
34.00000,125.80000, 1.380, 1.290, 0.090
34.00000,125.85000, 1.410, 1.320, 0.090
34.00000,125.90000, 1.440, 1.350, 0.090
34.00000,125.95000, 1.470, 1.380, 0.090
34.00000,126.00000, 1.500, 1.410, 0.090
34.00000,126.05000, 1.550, 1.450, 0.100
